Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8
300392,1265329,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2020,A
300392,1265330,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265331,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265332,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265333,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265334,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265335,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265336,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265339,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265340,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265342,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265343,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265344,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265345,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265346,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265347,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265348,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265349,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265350,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265351,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265352,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265353,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265354,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265355,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265356,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265357,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265358,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265359,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265360,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265361,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265362,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265363,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265364,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265365,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265366,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265367,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265368,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265369,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265370,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265371,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265372,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265373,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265374,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265375,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265376,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265377,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265378,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265379,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265380,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265381,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265382,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265383,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2022,A
300392,1265388,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265389,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265390,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265391,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265392,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265393,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265394,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265395,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300392,1265396,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265397,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265398,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265399,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265400,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265401,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265402,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265403,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265404,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265405,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265406,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265407,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265408,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265409,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265410,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265411,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265412,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265413,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265414,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265415,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265416,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265417,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265418,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265419,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265420,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265421,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265422,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265423,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265424,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265425,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265426,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265427,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265428,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265429,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265430,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265431,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265432,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265433,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265434,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265435,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265436,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265437,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265438,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265439,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265440,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265441,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265442,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265443,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265444,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265445,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265446,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265447,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265448,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265449,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265450,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265451,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265452,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265453,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265454,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265455,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265456,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265457,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265458,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265459,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265460,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265461,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265462,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265463,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265464,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265465,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265466,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265467,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265468,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265471,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265472,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265473,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265474,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265475,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265499,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265500,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265501,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265502,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265503,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265504,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265505,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265506,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265507,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265508,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265509,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265515,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265516,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265517,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265518,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265519,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265520,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265521,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265522,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265523,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265524,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265525,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265526,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265527,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265528,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265529,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265530,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265531,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265532,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265533,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265534,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265535,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265536,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2024,A
300392,1265542,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2025,A
300392,1265543,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2025,A
300392,1265544,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2025,A
300392,1265545,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2025,A
300392,1265546,2025,TAG,4713,URBN DRNGE&FLD (S PLATTE),2023,A
300393,1259049,2025,TAG,4715,POWHATON RD METRO DIST #6,2005,A
300393,1264753,2025,TAG,4715,POWHATON RD METRO DIST #6,2013,A
300393,1264997,2025,TAG,4715,POWHATON RD METRO DIST #6,2017,A
300393,1265165,2025,TAG,4715,POWHATON RD METRO DIST #6,2020,A
300394,1259039,2025,TAG,4716,POWHATON RD METRO DIST #7,2005,A
300394,1259049,2025,TAG,4716,POWHATON RD METRO DIST #7,2005,A
300394,1264753,2025,TAG,4716,POWHATON RD METRO DIST #7,2013,A
300394,1264990,2025,TAG,4716,POWHATON RD METRO DIST #7,2017,A
300394,1265481,2025,TAG,4716,POWHATON RD METRO DIST #7,2023,A
300395,1260218,2025,TAG,4717,VALENTIA COURT METRO DIS,2008,A
300395,1260239,2025,TAG,4717,VALENTIA COURT METRO DIS,2008,A
300395,1260390,2025,TAG,4717,VALENTIA COURT METRO DIS,2008,A
300395,1260461,2025,TAG,4717,VALENTIA COURT METRO DIS,2011,A
300395,1264610,2025,TAG,4717,VALENTIA COURT METRO DIS,2012,A
300395,1265119,2025,TAG,4717,VALENTIA COURT METRO DIS,2019,A
300395,1265120,2025,TAG,4717,VALENTIA COURT METRO DIS,2019,A
300395,1265121,2025,TAG,4717,VALENTIA COURT METRO DIS,2019,A
300395,1265122,2025,TAG,4717,VALENTIA COURT METRO DIS,2019,A
300396,1253893,2025,TAG,4718,VALLEY CLUB POINT MET DIS,2005,A
300396,1264613,2025,TAG,4718,VALLEY CLUB POINT MET DIS,2011,A
300396,1265170,2025,TAG,4718,VALLEY CLUB POINT MET DIS,2020,A
300397,1243965,2025,TAG,4720,VALLEY SANITATION DIST,1992,A
300397,1244107,2025,TAG,4720,VALLEY SANITATION DIST,2000,A
300397,1244122,2025,TAG,4720,VALLEY SANITATION DIST,1997,A
300397,1246023,2025,TAG,4720,VALLEY SANITATION DIST,1992,A
300397,1255205,2025,TAG,4720,VALLEY SANITATION DIST,1992,A
300397,1259798,2025,TAG,4720,VALLEY SANITATION DIST,2008,A
300397,1264617,2025,TAG,4720,VALLEY SANITATION DIST,2000,A
300397,1264778,2025,TAG,4720,VALLEY SANITATION DIST,2014,A
300399,1259555,2025,TAG,4733,VERMILION CREEK METRO DIS,2007,A
300399,1264642,2025,TAG,4733,VERMILION CREEK METRO DIS,2007,A
300399,1265378,2025,TAG,4733,VERMILION CREEK METRO DIS,2023,A
300399,1265394,2025,TAG,4733,VERMILION CREEK METRO DIS,2023,A
300399,1265472,2025,TAG,4733,VERMILION CREEK METRO DIS,2024,A
300399,1265473,2025,TAG,4733,VERMILION CREEK METRO DIS,2024,A
300400,1260214,2025,TAG,4735,MARVELLA METROPOLITAN DISTRICT,2011,A
300400,1264874,2025,TAG,4735,MARVELLA METROPOLITAN DISTRICT,2015,A
300400,1264960,2025,TAG,4735,MARVELLA METROPOLITAN DISTRICT,2016,A
300401,1254136,2025,TAG,4736,VERONA ESTATES METRO #2 DISSOLVED 2016,2007,A
300401,1260214,2025,TAG,4736,VERONA ESTATES METRO #2 DISSOLVED 2016,2011,A
300402,1260289,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2012,A
300402,1260299,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2011,A
300402,1260477,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2011,A
300402,1264650,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2011,A
300402,1264795,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2014,A
300402,1265437,2025,TAG,4737,VILLAGE CTR OUTER RNG SUB,2024,A
300403,1258679,2025,TAG,4738,HARVEST CROSSING METRO DIST #3,2007,A
300403,1265189,2025,TAG,4738,HARVEST CROSSING METRO DIST #3,2020,A
300404,1258700,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2007,A
300404,1265189,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2020,A
300404,1265221,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2021,A
300404,1265249,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2021,A
300404,1265278,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2021,A
300404,1265302,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2021,A
300404,1265428,2025,TAG,4739,HARVEST CROSSING METRO DIST #4,2024,A
300406,1243854,2025,TAG,4742,WALNUT HILLS GEN IMP,2001,A
300406,1264654,2025,TAG,4742,WALNUT HILLS GEN IMP,2000,A
300408,400000,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2013,A
300408,400002,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2013,A
300408,1243307,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1243496,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1243514,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1999,A
300408,1243610,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1995,A
300408,1243630,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1243667,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1999,A
300408,1243706,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1243724,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1998,A
300408,1243754,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1243810,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1243825,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1243854,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244150,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244169,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244308,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244322,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244336,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1244356,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2003,A
300408,1244398,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244427,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244447,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244550,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244568,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1244606,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2003,A
300408,1244665,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1999,A
300408,1244693,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244707,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244727,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244741,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244755,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244769,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244818,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1244869,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1244896,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1244911,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1244959,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1244999,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245030,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1245045,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2003,A
300408,1245064,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2004,A
300408,1245120,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2004,A
300408,1245131,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245159,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2003,A
300408,1245181,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245195,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245215,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245229,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245243,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245309,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1245324,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2004,A
300408,1245364,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245378,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2001,A
300408,1245392,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2004,A
300408,1245403,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2003,A
300408,1245452,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1245470,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1998,A
300408,1245487,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1993,A
300408,1245524,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1245612,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1245627,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1993,A
300408,1245657,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1996,A
300408,1245745,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1995,A
300408,1245780,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1245803,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1245838,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1245861,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1245925,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1997,A
300408,1245966,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1245989,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1246076,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1246120,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246143,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246177,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246200,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246273,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246435,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1246786,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1996,A
300408,1246879,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1246917,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1247475,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1247521,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1247906,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1247929,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1247956,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1247971,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248114,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1248169,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1995,A
300408,1248189,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248254,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248277,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
300408,1248409,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248438,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248505,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248528,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1248551,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1249052,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1249286,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1249978,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1995,A
300408,1249998,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1250744,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1250929,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1251073,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1251268,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1251297,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1251320,2025,TAG,4744,W. ARAP. CONSERVATION DIS,1992,A
300408,1251343,2025,TAG,4744,W. ARAP. CONSERVATION DIS,2000,A
